Student_ID,Quiz_ID,Topic,Difficulty,Score,Time_Taken
Student_393,Quiz_31,Math,Medium,87.78,50.88
Student_393,Quiz_32,Math,Medium,21.9,34.22
Student_393,Quiz_33,Math,Hard,37.97,11.75
Student_393,Quiz_34,History,Hard,1.49,10.67
Student_393,Quiz_35,Biology,Easy,32.31,47.01
Student_393,Quiz_36,Math,Medium,90.32,40.55
Student_393,Quiz_37,History,Hard,64.02,41.91
Student_393,Quiz_38,History,Easy,52.59,10.3
Student_393,Quiz_39,Chemistry,Medium,47.49,41.61
Student_393,Quiz_40,Math,Hard,61.49,59.46
Student_393,Quiz_41,Biology,Hard,52.13,46.95
Student_393,Quiz_42,History,Medium,37.74,5.7
Student_393,Quiz_43,History,Easy,92.36,58.56
Student_393,Quiz_44,History,Medium,5.25,41.3
Student_393,Quiz_45,Biology,Medium,51.01,48.95
Student_393,Quiz_46,Math,Medium,16.19,45.17
Student_393,Quiz_47,Biology,Hard,42.72,31.5
Student_393,Quiz_48,Chemistry,Easy,3.17,43.58
Student_393,Quiz_49,Geography,Easy,9.9,26.92
Student_393,Quiz_50,Biology,Medium,56.1,23.59
Student_393,Quiz_51,Geography,Easy,49.29,34.6
Student_393,Quiz_52,Math,Easy,49.47,50.02
Student_393,Quiz_53,History,Hard,60.53,15.74
Student_393,Quiz_54,Geography,Easy,32.63,22.84
Student_393,Quiz_55,Geography,Hard,28.05,10.59
Student_393,Quiz_56,History,Easy,70.11,59.51
Student_393,Quiz_57,History,Medium,66.84,58.5
Student_393,Quiz_58,Chemistry,Easy,22.11,40.28
Student_393,Quiz_59,Math,Easy,22.77,6.99
Student_393,Quiz_60,Biology,Hard,31.7,33.3
Student_393,Quiz_61,Math,Medium,79.68,9.03
Student_393,Quiz_62,English,Hard,29.79,19.83
Student_393,Quiz_63,Physics,Medium,16.32,34.94
Student_393,Quiz_64,Math,Easy,61.96,9.01
Student_393,Quiz_65,English,Medium,86.15,13.08
Student_393,Quiz_66,History,Easy,8.85,28.44
Student_393,Quiz_67,Geography,Hard,74.7,7.26
Student_393,Quiz_68,Physics,Easy,67.66,23.84
Student_393,Quiz_69,Math,Medium,97.93,28.49
Student_393,Quiz_70,History,Hard,53.08,17.96
Student_393,Quiz_71,Physics,Easy,37.9,29.97
Student_393,Quiz_72,Physics,Hard,83.68,39.43
Student_393,Quiz_73,Geography,Hard,20.68,48.49
Student_393,Quiz_74,Math,Easy,99.84,40.49
Student_393,Quiz_75,English,Easy,5.83,59.86
Student_393,Quiz_76,Biology,Hard,11.78,16.97
Student_393,Quiz_77,English,Medium,25.95,26.14
Student_393,Quiz_78,Geography,Hard,25.03,35.47
Student_393,Quiz_79,Chemistry,Hard,10.24,58.42
Student_393,Quiz_80,Chemistry,Medium,65.87,57.07
Student_393,Quiz_81,English,Easy,96.54,56.01
Student_393,Quiz_82,History,Hard,33.33,54.67
Student_393,Quiz_83,Physics,Easy,20.59,35.34
Student_393,Quiz_84,Physics,Medium,51.66,34.28
Student_393,Quiz_85,History,Hard,87.42,35.99
Student_393,Quiz_86,Chemistry,Hard,38.03,46.31
Student_393,Quiz_87,Geography,Easy,37.47,48.13
Student_393,Quiz_88,Geography,Medium,29.86,34.18
Student_393,Quiz_89,English,Medium,68.85,35.88
Student_393,Quiz_90,Math,Hard,10.83,25.78
Student_393,Quiz_91,English,Hard,20.33,35.04
Student_393,Quiz_92,History,Easy,57.22,23.23
Student_393,Quiz_93,English,Hard,86.07,58.89
Student_393,Quiz_94,History,Hard,30.84,41.4
Student_393,Quiz_95,Chemistry,Medium,16.76,55.27
Student_393,Quiz_96,Chemistry,Hard,97.97,19.81
Student_393,Quiz_97,Physics,Easy,78.5,52.61
Student_393,Quiz_98,English,Medium,11.06,48.86
Student_393,Quiz_99,Geography,Easy,47.84,45.93
Student_393,Quiz_100,Biology,Medium,72.84,43.62
Student_394,Quiz_1,Physics,Easy,98.47,55.45
Student_394,Quiz_2,Geography,Medium,29.65,15.4
Student_394,Quiz_3,Geography,Medium,56.97,35.73
Student_394,Quiz_4,Chemistry,Hard,15.15,48.31
Student_394,Quiz_5,Geography,Medium,52.87,52.48
Student_394,Quiz_6,Biology,Easy,2.02,12.85
Student_394,Quiz_7,Math,Medium,96.0,29.83
Student_394,Quiz_8,Geography,Medium,3.74,29.49
Student_394,Quiz_9,Geography,Easy,94.32,59.01
Student_394,Quiz_10,Math,Medium,10.13,52.91
Student_394,Quiz_11,Biology,Hard,99.92,48.33
Student_394,Quiz_12,History,Easy,63.14,50.18
Student_394,Quiz_13,Chemistry,Hard,16.22,36.63
Student_394,Quiz_14,Chemistry,Medium,63.34,40.43
Student_394,Quiz_15,Biology,Hard,43.82,56.84
Student_394,Quiz_16,Chemistry,Medium,78.96,51.15
Student_394,Quiz_17,Physics,Hard,37.56,19.74
Student_394,Quiz_18,Chemistry,Easy,53.58,8.63
Student_394,Quiz_19,Geography,Hard,68.66,29.22
Student_394,Quiz_20,Physics,Hard,94.46,5.21
Student_394,Quiz_21,Physics,Medium,96.39,45.67
Student_394,Quiz_22,History,Hard,54.66,43.18
Student_394,Quiz_23,Chemistry,Easy,30.92,27.9
Student_394,Quiz_24,Math,Easy,48.62,18.65
Student_394,Quiz_25,Math,Hard,74.36,11.3
Student_394,Quiz_26,Geography,Medium,36.77,32.65
Student_394,Quiz_27,Physics,Hard,28.3,47.76
Student_394,Quiz_28,Geography,Medium,70.6,6.16
Student_394,Quiz_29,Math,Medium,59.72,16.62
Student_394,Quiz_30,Biology,Hard,76.27,6.51
Student_394,Quiz_31,Biology,Hard,19.04,22.86
Student_394,Quiz_32,Physics,Easy,4.23,31.75
Student_394,Quiz_33,Math,Medium,63.45,11.3
Student_394,Quiz_34,History,Medium,99.1,5.21
Student_394,Quiz_35,Chemistry,Hard,55.22,39.29
Student_394,Quiz_36,Geography,Easy,94.92,52.56
Student_394,Quiz_37,Biology,Easy,44.53,45.27
Student_394,Quiz_38,Physics,Hard,49.12,39.77
Student_394,Quiz_39,Math,Medium,87.72,10.52
Student_394,Quiz_40,English,Hard,2.53,37.5
Student_394,Quiz_41,Math,Easy,55.45,36.65
Student_394,Quiz_42,Biology,Hard,40.35,52.82
Student_394,Quiz_43,Chemistry,Hard,3.69,59.85
Student_394,Quiz_44,Chemistry,Easy,16.41,45.59
Student_394,Quiz_45,Biology,Easy,50.91,35.15
Student_394,Quiz_46,History,Medium,23.92,29.16
Student_394,Quiz_47,English,Hard,96.63,49.95
Student_394,Quiz_48,Math,Medium,31.78,52.39
Student_394,Quiz_49,Math,Hard,28.23,9.91
Student_394,Quiz_50,Math,Medium,42.39,13.76
Student_394,Quiz_51,Math,Medium,18.64,29.76
Student_394,Quiz_52,Chemistry,Hard,3.07,29.98
Student_394,Quiz_53,Math,Hard,35.6,37.07
Student_394,Quiz_54,Biology,Hard,93.71,40.51
Student_394,Quiz_55,Math,Easy,18.33,6.84
Student_394,Quiz_56,Math,Medium,52.71,54.85
Student_394,Quiz_57,English,Hard,36.94,10.46
Student_394,Quiz_58,Geography,Easy,7.36,31.97
Student_394,Quiz_59,Math,Hard,14.5,52.58
Student_394,Quiz_60,Math,Easy,91.69,14.88
Student_394,Quiz_61,Chemistry,Medium,26.45,40.66
Student_394,Quiz_62,History,Hard,17.61,14.04
Student_394,Quiz_63,Biology,Easy,8.45,19.96
Student_394,Quiz_64,Physics,Medium,89.37,56.15
Student_394,Quiz_65,Math,Medium,90.77,30.53
Student_394,Quiz_66,Biology,Hard,91.63,32.87
Student_394,Quiz_67,Chemistry,Hard,51.06,24.68
Student_394,Quiz_68,History,Easy,47.59,9.8
Student_394,Quiz_69,Chemistry,Hard,69.37,32.33
Student_394,Quiz_70,History,Medium,51.07,7.95
Student_394,Quiz_71,Biology,Easy,89.1,48.23
Student_394,Quiz_72,Physics,Hard,84.87,52.34
Student_394,Quiz_73,Math,Easy,94.42,25.07
Student_394,Quiz_74,Math,Easy,29.62,7.47
Student_394,Quiz_75,Biology,Medium,88.22,11.91
Student_394,Quiz_76,Math,Hard,2.13,33.36
Student_394,Quiz_77,Chemistry,Hard,32.39,33.25
Student_394,Quiz_78,History,Easy,53.33,22.48
Student_394,Quiz_79,Chemistry,Medium,48.88,58.99
Student_394,Quiz_80,Physics,Hard,7.18,6.4
Student_394,Quiz_81,Math,Medium,14.25,24.92
Student_394,Quiz_82,Math,Hard,2.29,11.14
Student_394,Quiz_83,Chemistry,Easy,72.79,22.87
Student_394,Quiz_84,English,Easy,8.13,47.06
Student_394,Quiz_85,Biology,Easy,17.32,11.95
Student_394,Quiz_86,Physics,Easy,63.98,17.28
Student_394,Quiz_87,History,Medium,18.87,15.41
Student_394,Quiz_88,English,Medium,46.13,37.66
Student_394,Quiz_89,History,Hard,84.35,39.57
Student_394,Quiz_90,Biology,Easy,97.11,37.9
Student_394,Quiz_91,Geography,Hard,66.46,12.28
Student_394,Quiz_92,Geography,Medium,96.12,22.42
Student_394,Quiz_93,Physics,Easy,67.45,58.92
Student_394,Quiz_94,Physics,Easy,21.26,7.48
Student_394,Quiz_95,Biology,Medium,9.53,50.97
Student_394,Quiz_96,Physics,Hard,78.47,52.77
Student_394,Quiz_97,Chemistry,Easy,81.46,7.41
Student_394,Quiz_98,Chemistry,Easy,15.71,9.9
Student_394,Quiz_99,Chemistry,Easy,64.4,43.0
Student_394,Quiz_100,English,Easy,22.21,8.2
Student_395,Quiz_1,Chemistry,Medium,59.5,7.56
Student_395,Quiz_2,Math,Medium,87.19,9.52
Student_395,Quiz_3,History,Hard,14.65,29.13
Student_395,Quiz_4,Physics,Hard,99.15,42.2
Student_395,Quiz_5,Physics,Medium,68.14,39.89
Student_395,Quiz_6,Geography,Medium,80.47,51.57
Student_395,Quiz_7,Physics,Hard,87.06,19.96
Student_395,Quiz_8,Chemistry,Hard,51.1,23.09
Student_395,Quiz_9,English,Easy,23.24,14.02
Student_395,Quiz_10,Physics,Easy,0.02,49.51
Student_395,Quiz_11,Physics,Easy,17.85,49.84
Student_395,Quiz_12,Biology,Hard,53.04,18.51
Student_395,Quiz_13,History,Hard,56.38,46.87
Student_395,Quiz_14,Biology,Hard,12.01,28.81
Student_395,Quiz_15,Geography,Easy,67.0,55.14
Student_395,Quiz_16,Physics,Medium,78.48,16.71
Student_395,Quiz_17,English,Medium,30.05,34.69
Student_395,Quiz_18,Geography,Medium,51.78,10.56
Student_395,Quiz_19,Chemistry,Easy,60.58,34.09
Student_395,Quiz_20,Biology,Medium,26.24,15.6
Student_395,Quiz_21,Chemistry,Hard,14.94,14.13
Student_395,Quiz_22,History,Hard,36.6,45.4
Student_395,Quiz_23,Geography,Easy,29.54,9.77
Student_395,Quiz_24,English,Medium,79.11,27.78
Student_395,Quiz_25,History,Easy,4.09,22.17
Student_395,Quiz_26,Physics,Hard,63.76,39.03
Student_395,Quiz_27,Math,Easy,55.74,11.44
Student_395,Quiz_28,Biology,Hard,16.14,23.01
Student_395,Quiz_29,English,Easy,9.54,48.14
Student_395,Quiz_30,History,Easy,55.35,10.66
Student_395,Quiz_31,Biology,Easy,12.29,35.92
Student_395,Quiz_32,Math,Medium,5.91,42.96
Student_395,Quiz_33,Math,Medium,54.53,42.74
Student_395,Quiz_34,Chemistry,Hard,90.88,9.46
Student_395,Quiz_35,Chemistry,Medium,92.92,27.75
Student_395,Quiz_36,Math,Hard,55.3,31.78
Student_395,Quiz_37,Math,Hard,47.3,6.97
Student_395,Quiz_38,Math,Medium,12.15,5.79
Student_395,Quiz_39,Physics,Medium,79.25,8.45
Student_395,Quiz_40,Geography,Medium,56.87,14.04
Student_395,Quiz_41,Physics,Medium,27.78,11.72
Student_395,Quiz_42,English,Medium,79.89,30.62
Student_395,Quiz_43,Geography,Hard,89.74,30.11
Student_395,Quiz_44,Biology,Easy,75.53,21.46
Student_395,Quiz_45,Geography,Easy,89.69,45.08
Student_395,Quiz_46,Chemistry,Easy,5.35,17.19
Student_395,Quiz_47,Math,Easy,63.37,7.15
Student_395,Quiz_48,History,Hard,82.82,56.1
Student_395,Quiz_49,Biology,Hard,76.63,24.93
Student_395,Quiz_50,Geography,Hard,44.36,26.05
Student_395,Quiz_51,Biology,Easy,32.72,31.9
Student_395,Quiz_52,Physics,Medium,82.59,18.21
Student_395,Quiz_53,English,Medium,12.25,39.25
Student_395,Quiz_54,Physics,Hard,28.39,33.62
Student_395,Quiz_55,Physics,Hard,15.55,24.85
Student_395,Quiz_56,English,Hard,29.49,58.46
Student_395,Quiz_57,History,Medium,30.39,28.62
Student_395,Quiz_58,Physics,Medium,79.15,22.24
Student_395,Quiz_59,Biology,Medium,53.91,46.85
Student_395,Quiz_60,Geography,Easy,16.12,20.33
Student_395,Quiz_61,Math,Easy,38.89,36.16
Student_395,Quiz_62,Biology,Medium,19.4,44.5
Student_395,Quiz_63,History,Medium,12.72,38.75
Student_395,Quiz_64,Geography,Hard,61.79,43.14
Student_395,Quiz_65,Math,Hard,75.03,20.89
Student_395,Quiz_66,English,Medium,50.45,10.96
Student_395,Quiz_67,English,Medium,16.08,57.59
Student_395,Quiz_68,Math,Hard,1.23,46.01
Student_395,Quiz_69,Physics,Hard,22.45,42.35
Student_395,Quiz_70,English,Easy,20.31,13.27
Student_395,Quiz_71,Math,Hard,73.09,13.69
Student_395,Quiz_72,Physics,Easy,98.58,35.52
Student_395,Quiz_73,Math,Medium,2.91,9.26
Student_395,Quiz_74,Chemistry,Medium,45.47,13.16
Student_395,Quiz_75,Math,Hard,1.48,43.33
Student_395,Quiz_76,English,Easy,39.65,51.68
Student_395,Quiz_77,Math,Hard,23.16,25.45
Student_395,Quiz_78,Biology,Medium,24.11,17.74
Student_395,Quiz_79,Geography,Easy,24.8,23.61
Student_395,Quiz_80,English,Hard,59.89,15.04
Student_395,Quiz_81,Geography,Easy,85.19,30.91
Student_395,Quiz_82,English,Medium,68.35,33.85
Student_395,Quiz_83,Physics,Hard,46.72,5.2
Student_395,Quiz_84,Math,Medium,96.36,15.11
Student_395,Quiz_85,Biology,Hard,14.19,24.05
Student_395,Quiz_86,Physics,Medium,43.4,28.9
Student_395,Quiz_87,Geography,Easy,22.88,58.94
Student_395,Quiz_88,Chemistry,Easy,82.84,27.65
Student_395,Quiz_89,Geography,Medium,97.69,48.34
Student_395,Quiz_90,Math,Hard,39.52,53.75
Student_395,Quiz_91,Chemistry,Medium,4.78,56.3
Student_395,Quiz_92,Math,Medium,46.19,25.2
Student_395,Quiz_93,Geography,Easy,70.12,49.1
Student_395,Quiz_94,English,Medium,45.94,32.23
Student_395,Quiz_95,Geography,Easy,23.52,51.41
Student_395,Quiz_96,Physics,Easy,44.97,28.66
Student_395,Quiz_97,Math,Medium,58.35,59.53
Student_395,Quiz_98,Math,Medium,17.4,24.96
Student_395,Quiz_99,Biology,Medium,91.85,34.58
Student_395,Quiz_100,History,Easy,29.97,58.84
Student_396,Quiz_1,Chemistry,Medium,92.16,26.61
Student_396,Quiz_2,Geography,Easy,73.03,57.02
Student_396,Quiz_3,Math,Medium,47.16,32.9
Student_396,Quiz_4,Math,Easy,44.94,42.76
Student_396,Quiz_5,English,Easy,6.79,50.15
Student_396,Quiz_6,Geography,Hard,53.47,32.33
Student_396,Quiz_7,Biology,Hard,48.48,52.53
Student_396,Quiz_8,Geography,Medium,79.66,39.13
Student_396,Quiz_9,Chemistry,Medium,44.92,48.22
Student_396,Quiz_10,Chemistry,Medium,17.52,28.77
Student_396,Quiz_11,Biology,Easy,45.19,11.55
Student_396,Quiz_12,Chemistry,Easy,29.93,15.43
Student_396,Quiz_13,Physics,Medium,47.87,37.15
Student_396,Quiz_14,Physics,Medium,24.19,22.91
Student_396,Quiz_15,Biology,Medium,5.82,41.78
Student_396,Quiz_16,Physics,Easy,42.12,36.5
Student_396,Quiz_17,Biology,Easy,90.69,31.43
Student_396,Quiz_18,Math,Hard,4.18,36.57
Student_396,Quiz_19,Physics,Medium,23.47,10.8
Student_396,Quiz_20,Math,Hard,37.57,30.26
Student_396,Quiz_21,History,Medium,19.05,50.46
Student_396,Quiz_22,Math,Hard,15.91,29.0
Student_396,Quiz_23,Math,Hard,1.34,36.77
Student_396,Quiz_24,Biology,Medium,69.02,16.7
Student_396,Quiz_25,Biology,Easy,67.34,55.03
Student_396,Quiz_26,History,Easy,48.93,49.59
Student_396,Quiz_27,Physics,Easy,70.81,24.61
Student_396,Quiz_28,Geography,Easy,96.29,10.77
Student_396,Quiz_29,Chemistry,Hard,91.51,50.14
Student_396,Quiz_30,Biology,Hard,49.14,9.77
Student_396,Quiz_31,Chemistry,Easy,56.9,49.44
Student_396,Quiz_32,Physics,Medium,39.27,23.21
Student_396,Quiz_33,Chemistry,Hard,92.35,56.53
Student_396,Quiz_34,Chemistry,Easy,94.72,31.71
Student_396,Quiz_35,English,Easy,41.79,8.35
Student_396,Quiz_36,Math,Medium,60.38,32.73
Student_396,Quiz_37,Geography,Hard,91.73,56.88
Student_396,Quiz_38,Math,Hard,41.82,46.68
Student_396,Quiz_39,Math,Hard,74.47,52.52
Student_396,Quiz_40,Biology,Hard,94.19,49.2
Student_396,Quiz_41,Geography,Medium,57.22,56.76
Student_396,Quiz_42,English,Easy,8.2,49.68
Student_396,Quiz_43,Geography,Hard,49.82,39.63
Student_396,Quiz_44,Geography,Medium,13.54,9.15
Student_396,Quiz_45,Physics,Medium,46.22,47.33
Student_396,Quiz_46,Geography,Medium,46.32,34.98
Student_396,Quiz_47,English,Hard,5.66,52.3
Student_396,Quiz_48,Physics,Medium,51.39,30.05
Student_396,Quiz_49,Biology,Hard,98.81,32.55
Student_396,Quiz_50,Chemistry,Medium,71.25,13.72
Student_396,Quiz_51,Biology,Easy,60.5,22.8
Student_396,Quiz_52,Biology,Easy,30.35,41.67
Student_396,Quiz_53,Biology,Easy,88.72,38.24
Student_396,Quiz_54,Geography,Medium,46.84,30.32
Student_396,Quiz_55,Geography,Hard,18.01,26.54
Student_396,Quiz_56,English,Medium,84.95,11.04
Student_396,Quiz_57,History,Medium,62.85,53.34
Student_396,Quiz_58,Biology,Hard,86.55,16.37
Student_396,Quiz_59,History,Hard,75.84,30.38
Student_396,Quiz_60,Chemistry,Hard,35.46,19.86
Student_396,Quiz_61,Biology,Easy,93.08,29.94
Student_396,Quiz_62,Geography,Easy,5.63,37.22
Student_396,Quiz_63,Math,Easy,64.57,38.02
Student_396,Quiz_64,Geography,Hard,58.42,40.63
Student_396,Quiz_65,Geography,Hard,20.08,35.15
Student_396,Quiz_66,Biology,Hard,61.1,8.4
Student_396,Quiz_67,Geography,Hard,16.54,28.83
Student_396,Quiz_68,Physics,Medium,96.29,48.06
Student_396,Quiz_69,Chemistry,Hard,76.98,10.81
Student_396,Quiz_70,Geography,Easy,54.64,18.3
Student_396,Quiz_71,Physics,Hard,90.77,12.43
Student_396,Quiz_72,English,Hard,98.16,57.65
Student_396,Quiz_73,History,Medium,74.98,10.99
Student_396,Quiz_74,Chemistry,Easy,89.09,38.77
Student_396,Quiz_75,Physics,Easy,30.53,31.91
Student_396,Quiz_76,Physics,Hard,74.89,44.96
Student_396,Quiz_77,English,Hard,2.37,35.95
Student_396,Quiz_78,Geography,Medium,3.02,16.8
Student_396,Quiz_79,History,Medium,94.54,16.09
Student_396,Quiz_80,Math,Easy,56.2,43.49
Student_396,Quiz_81,Physics,Hard,76.04,27.8
Student_396,Quiz_82,Physics,Easy,25.46,23.84
Student_396,Quiz_83,Geography,Medium,56.23,9.62
Student_396,Quiz_84,Math,Medium,63.99,43.95
Student_396,Quiz_85,Biology,Medium,71.12,22.54
Student_396,Quiz_86,Geography,Easy,87.76,37.91
Student_396,Quiz_87,Geography,Hard,29.44,12.69
Student_396,Quiz_88,Biology,Medium,31.37,37.91
Student_396,Quiz_89,English,Hard,14.6,13.65
Student_396,Quiz_90,Geography,Medium,39.81,8.58
Student_396,Quiz_91,Chemistry,Medium,10.49,30.94
Student_396,Quiz_92,Physics,Easy,4.88,59.44
Student_396,Quiz_93,Chemistry,Easy,44.82,5.23
Student_396,Quiz_94,Geography,Hard,34.14,50.88
Student_396,Quiz_95,History,Hard,58.14,41.97
Student_396,Quiz_96,History,Easy,73.24,26.07
Student_396,Quiz_97,Physics,Medium,69.8,37.69
Student_396,Quiz_98,Geography,Easy,90.98,18.3
Student_396,Quiz_99,History,Medium,76.27,18.59
Student_396,Quiz_100,Chemistry,Hard,13.65,29.92
Student_397,Quiz_1,History,Easy,86.67,55.72
Student_397,Quiz_2,Biology,Hard,61.39,13.1
Student_397,Quiz_3,English,Medium,89.76,5.08
Student_397,Quiz_4,English,Easy,62.39,17.32
Student_397,Quiz_5,Biology,Hard,39.22,35.85
Student_397,Quiz_6,Math,Easy,57.15,28.92
Student_397,Quiz_7,Biology,Medium,10.47,20.56
Student_397,Quiz_8,Physics,Hard,45.88,20.47
Student_397,Quiz_9,Math,Medium,41.49,9.18
Student_397,Quiz_10,Physics,Hard,67.18,13.18
Student_397,Quiz_11,English,Medium,87.39,45.51
Student_397,Quiz_12,Math,Medium,73.92,36.88
Student_397,Quiz_13,English,Easy,32.52,29.69
Student_397,Quiz_14,Chemistry,Easy,38.15,24.6
Student_397,Quiz_15,History,Easy,36.34,21.75
Student_397,Quiz_16,English,Easy,17.23,52.51
Student_397,Quiz_17,History,Hard,67.58,20.63
Student_397,Quiz_18,Chemistry,Easy,99.76,46.08
Student_397,Quiz_19,History,Medium,52.08,7.49
Student_397,Quiz_20,Chemistry,Hard,83.34,55.35
Student_397,Quiz_21,History,Medium,26.27,25.37
Student_397,Quiz_22,Geography,Easy,2.25,53.58
Student_397,Quiz_23,Chemistry,Hard,62.93,27.17
Student_397,Quiz_24,Physics,Medium,78.76,16.16
Student_397,Quiz_25,History,Hard,75.18,48.1
Student_397,Quiz_26,Math,Easy,59.05,20.89
Student_397,Quiz_27,Biology,Hard,70.67,57.57
Student_397,Quiz_28,Math,Medium,73.4,59.86
Student_397,Quiz_29,Biology,Medium,32.24,17.37
Student_397,Quiz_30,Chemistry,Hard,34.58,10.43
Student_397,Quiz_31,Geography,Medium,16.94,42.08
Student_397,Quiz_32,History,Hard,28.54,24.67
Student_397,Quiz_33,History,Easy,51.42,15.51
Student_397,Quiz_34,History,Hard,68.79,42.85
Student_397,Quiz_35,Physics,Hard,39.64,24.78
Student_397,Quiz_36,Physics,Easy,15.14,53.97
Student_397,Quiz_37,Physics,Easy,48.14,51.05
Student_397,Quiz_38,Chemistry,Medium,45.81,20.6
Student_397,Quiz_39,Chemistry,Easy,4.38,37.0
Student_397,Quiz_40,Biology,Hard,39.36,44.83
Student_397,Quiz_41,Geography,Medium,45.59,27.68
Student_397,Quiz_42,History,Medium,79.25,10.51
Student_397,Quiz_43,Chemistry,Medium,5.25,15.05
Student_397,Quiz_44,English,Hard,60.41,16.99
Student_397,Quiz_45,English,Easy,24.87,6.38
Student_397,Quiz_46,Math,Medium,35.96,16.87
Student_397,Quiz_47,Biology,Hard,60.88,11.4
Student_397,Quiz_48,Geography,Hard,20.58,38.86
Student_397,Quiz_49,History,Medium,14.89,22.28
Student_397,Quiz_50,Physics,Easy,84.5,46.9
Student_397,Quiz_51,Geography,Medium,33.42,27.51
Student_397,Quiz_52,Geography,Medium,82.78,22.78
Student_397,Quiz_53,Biology,Easy,6.11,14.15
Student_397,Quiz_54,Biology,Hard,45.45,13.04
Student_397,Quiz_55,History,Medium,16.63,38.84
Student_397,Quiz_56,History,Hard,72.63,33.52
Student_397,Quiz_57,Chemistry,Easy,85.34,15.51
Student_397,Quiz_58,English,Medium,62.73,59.69
Student_397,Quiz_59,Math,Easy,61.67,48.29
Student_397,Quiz_60,History,Hard,68.76,24.99
Student_397,Quiz_61,Chemistry,Medium,86.35,49.35
Student_397,Quiz_62,English,Hard,9.55,31.07
Student_397,Quiz_63,Biology,Hard,2.21,21.25
Student_397,Quiz_64,Math,Medium,29.71,33.23
Student_397,Quiz_65,Physics,Medium,9.72,31.16
Student_397,Quiz_66,Geography,Medium,30.3,52.97
Student_397,Quiz_67,Biology,Medium,86.25,18.55
Student_397,Quiz_68,Physics,Hard,10.31,29.13
Student_397,Quiz_69,Biology,Medium,40.14,26.32
Student_397,Quiz_70,Physics,Medium,13.22,29.18
Student_397,Quiz_71,History,Hard,3.81,8.32
Student_397,Quiz_72,Biology,Easy,89.55,38.16
Student_397,Quiz_73,Chemistry,Easy,30.18,45.93
Student_397,Quiz_74,Biology,Easy,52.98,21.28
Student_397,Quiz_75,Biology,Medium,47.87,25.31
Student_397,Quiz_76,Biology,Medium,2.59,27.21
Student_397,Quiz_77,Physics,Easy,4.95,12.3
Student_397,Quiz_78,Math,Medium,42.03,49.05
Student_397,Quiz_79,History,Medium,93.23,55.5
Student_397,Quiz_80,History,Medium,66.23,43.62
Student_397,Quiz_81,Chemistry,Medium,19.07,54.25
Student_397,Quiz_82,Biology,Easy,61.06,17.7
Student_397,Quiz_83,History,Medium,47.54,52.04
Student_397,Quiz_84,Biology,Hard,57.39,43.13
Student_397,Quiz_85,Physics,Medium,21.1,48.13
Student_397,Quiz_86,Biology,Easy,36.43,33.52
Student_397,Quiz_87,Geography,Hard,35.13,5.39
Student_397,Quiz_88,Geography,Easy,77.51,18.85
Student_397,Quiz_89,Math,Easy,43.75,54.26
Student_397,Quiz_90,Chemistry,Easy,26.63,36.22
Student_397,Quiz_91,Geography,Hard,94.02,47.39
Student_397,Quiz_92,Biology,Easy,87.48,45.27
Student_397,Quiz_93,Physics,Hard,52.63,51.32
Student_397,Quiz_94,Physics,Easy,41.74,24.35
Student_397,Quiz_95,History,Easy,4.0,24.31
Student_397,Quiz_96,Math,Medium,53.81,32.37
Student_397,Quiz_97,Biology,Hard,77.68,35.91
Student_397,Quiz_98,Math,Medium,25.81,10.44
Student_397,Quiz_99,Geography,Medium,3.43,43.01
Student_397,Quiz_100,English,Easy,35.61,41.56
Student_398,Quiz_1,Biology,Hard,40.39,57.14
Student_398,Quiz_2,Chemistry,Easy,23.46,50.67
Student_398,Quiz_3,Biology,Hard,48.33,54.64
Student_398,Quiz_4,Biology,Medium,42.29,48.19
Student_398,Quiz_5,Geography,Easy,97.91,54.12
Student_398,Quiz_6,Biology,Hard,78.51,37.39
Student_398,Quiz_7,History,Hard,29.49,44.98
Student_398,Quiz_8,Biology,Hard,86.1,40.86
Student_398,Quiz_9,Biology,Hard,30.1,49.73
Student_398,Quiz_10,Math,Medium,84.35,43.72
Student_398,Quiz_11,English,Easy,91.07,19.98
Student_398,Quiz_12,Physics,Medium,61.34,47.78
Student_398,Quiz_13,History,Hard,1.54,59.88
Student_398,Quiz_14,Chemistry,Hard,56.87,27.14
Student_398,Quiz_15,History,Hard,19.96,9.43
Student_398,Quiz_16,History,Hard,50.8,35.62
Student_398,Quiz_17,Math,Easy,93.0,35.47
Student_398,Quiz_18,History,Easy,99.28,13.93
Student_398,Quiz_19,History,Easy,68.08,56.36
Student_398,Quiz_20,English,Medium,94.66,48.27
Student_398,Quiz_21,English,Hard,1.55,13.32
Student_398,Quiz_22,Math,Medium,70.84,51.59
Student_398,Quiz_23,Physics,Hard,26.6,18.99
Student_398,Quiz_24,Math,Medium,67.26,26.03
Student_398,Quiz_25,Geography,Medium,99.89,38.32
Student_398,Quiz_26,Math,Hard,80.02,32.19
Student_398,Quiz_27,Biology,Medium,80.4,20.36
Student_398,Quiz_28,Math,Medium,0.62,11.46
Student_398,Quiz_29,Biology,Medium,53.17,55.34
Student_398,Quiz_30,Physics,Hard,36.86,51.94
Student_398,Quiz_31,English,Hard,76.59,50.02
Student_398,Quiz_32,Biology,Easy,98.18,34.08
Student_398,Quiz_33,Geography,Easy,89.81,59.75
Student_398,Quiz_34,Math,Medium,43.8,9.6
Student_398,Quiz_35,Biology,Medium,76.82,53.56
